AÑO;PERIODO;FECHA ENVIO;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;CODIGO CENTRO ATENCION;NOMBRE CENTRO ATENCION;N° DE CEM;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - TOTAL;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - HOMBRES;N° DE PERSONAS INFORMADAS Y SENSIBILIZADAS - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 0_5 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 6_11 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 12_17 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 18_29 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 30_59 - MUJERES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - TOTAL;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - HOMBRES;N° DE PERSONAS INFORMAS Y SENSIBILIZADAS - 60_MÁS - MUJERES;N° DE ACCIONES PREVENTIVAS  PROMOCIONALES - TOTAL;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;061201;CAJAMARCA;SAN PABLO;SAN PABLO;CEM206;CEM SAN PABLO;1;5,973;2,465;3,508;0;0;0;363;158;205;2,048;988;1,060;1,277;462;815;1,690;634;1,056;595;223;372;127;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150901;LIMA PROVINCIA;OYÓN;OYÓN;CEM207;CEM OYON;1;2,853;1,087;1,766;72;36;36;0;0;0;738;365;373;118;13;105;1,873;651;1,222;52;22;30;70;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;080201;CUSCO;ACOMAYO;ACOMAYO;CEM208;CEM ACOMAYO;1;4,693;1,626;3,067;0;0;0;5;5;0;1,457;681;776;898;253;645;2,066;581;1,485;267;106;161;150;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100701;HUÁNUCO;MARAÑON;HUACRACHUCO;CEM209;CEM MARAÑON;1;3,493;1,310;2,183;18;8;10;201;114;87;750;374;376;551;169;382;1,878;591;1,287;95;54;41;107;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150139;LIMA METROPOLITANA;LIMA;SANTA ROSA;CEM210;CEM SANTA ROSA;1;6,025;2,024;4,001;1,281;610;671;248;124;124;1,201;524;677;708;115;593;2,479;606;1,873;108;45;63;327;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;021601;ÁNCASH;POMABAMBA;POMABAMBA;CEM211;CEM POMABAMBA;1;5,037;2,318;2,719;0;0;0;0;0;0;2,419;1,190;1,229;394;180;214;2,172;923;1,249;52;25;27;106;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;230401;TACNA;TARATA;TARATA;CEM212;CEM TARATA;1;4,498;2,360;2,138;0;0;0;302;146;156;978;495;483;1,476;958;518;1,456;699;757;286;62;224;115;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;240201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;CEM213;CEM CONTRALMIRANTE VILLAR;1;5,570;2,585;2,985;0;0;0;585;282;303;2,142;1,058;1,084;1,281;581;700;1,489;624;865;73;40;33;128;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150401;LIMA PROVINCIA;CANTA;CANTA;CEM214;CEM CANTA;1;4,369;1,781;2,588;85;32;53;1,125;572;553;1,119;543;576;576;185;391;1,270;366;904;194;83;111;136;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;110401;ICA;PALPA;PALPA;CEM215;CEM PALPA;1;5,547;2,420;3,127;131;60;71;449;214;235;2,501;1,291;1,210;870;327;543;1,265;401;864;331;127;204;153;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;210901;PUNO;MOHO;MOHO;CEM216;CEM MOHO;1;3,545;1,313;2,232;2;1;1;96;45;51;1,291;641;650;309;80;229;1,616;450;1,166;231;96;135;125;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;100401;HUÁNUCO;HUACAYBAMBA;HUACAYBAMBA;CEM217;CEM HUACAYBAMBA;1;4,975;1,660;3,315;0;0;0;273;147;126;1,678;831;847;887;276;611;2,010;366;1,644;127;40;87;162;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150301;LIMA PROVINCIA;CAJATAMBO;CAJATAMBO;CEM218;CEM CAJATAMBO;1;2,479;953;1,526;18;9;9;519;263;256;597;312;285;268;50;218;872;241;631;205;78;127;79;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;020701;ÁNCASH;CARLOS FERMIN FITZCARRALD;SAN LUIS;CEM219;CEM CARLOS FERMIN FITZCARRALD;1;5,606;2,124;3,482;19;10;9;213;109;104;2,362;1,097;1,265;891;217;674;1,936;633;1,303;185;58;127;122;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;020301;ÁNCASH;ANTONIO RAYMONDI;LLAMELLIN;CEM220;CEM ANTONIO RAYMONDI;1;3,846;1,450;2,396;14;8;6;420;205;215;968;467;501;446;165;281;1,795;518;1,277;203;87;116;176;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;061301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;CEM221;CEM SANTA CRUZ;1;5,797;2,567;3,230;0;0;0;779;391;388;3,403;1,701;1,702;603;225;378;857;202;655;155;48;107;149;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;040801;AREQUIPA;LA UNIÓN;COTAHUASI;CEM222;CEM LA UNIÓN;1;5,550;2,305;3,245;0;0;0;945;456;489;2,014;917;1,097;501;153;348;1,832;681;1,151;258;98;160;181;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150118;LIMA METROPOLITANA;LIMA;LURIGANCHO;CEM223;CEM CHOSICA;1;7,017;3,111;3,906;2,019;1,035;984;358;181;177;2,078;1,036;1,042;538;184;354;1,833;597;1,236;191;78;113;205;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150109;LIMA METROPOLITANA;LIMA;CIENEGUILLA;CEM224;CEM CIENEGUILLA;1;5,247;1,883;3,364;764;374;390;431;225;206;1,745;809;936;371;88;283;1,664;319;1,345;272;68;204;182;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;021701;ÁNCASH;RECUAY;RECUAY;CEM225;CEM RECUAY;1;4,372;1,051;3,321;10;4;6;157;72;85;1,155;449;706;1,218;232;986;1,461;170;1,291;371;124;247;117;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160107;LORETO;MAYNAS;NAPO;CEM226;CEM NAPO;1;2,563;1,123;1,440;37;15;22;86;46;40;989;490;499;510;208;302;851;347;504;90;17;73;89;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;020201;ÁNCASH;AIJA;AIJA;CEM227;CEM AIJA;1;2,782;979;1,803;40;19;21;556;255;301;670;287;383;298;52;246;1,034;280;754;184;86;98;105;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;021401;ÁNCASH;OCROS;OCROS;CEM228;CEM OCROS;1;4,458;2,270;2,188;180;76;104;784;407;377;1,308;703;605;368;193;175;1,387;652;735;431;239;192;144;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130301;LA LIBERTAD;BOLIVAR;BOLIVAR;CEM229;CEM BOLIVAR;1;6,071;1,938;4,133;0;0;0;233;115;118;2,904;1,154;1,750;1,389;300;1,089;1,375;354;1,021;170;15;155;172;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;081001;CUSCO;PARURO;PARURO;CEM230;CEM PARURO;1;5,329;1,772;3,557;27;20;7;473;211;262;1,103;565;538;242;95;147;3,434;856;2,578;50;25;25;121;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;250401;UCAYALI;PURÚS;PURÚS;CEM231;CEM PURUS;1;2,053;945;1,108;0;0;0;106;71;35;505;262;243;673;310;363;735;281;454;34;21;13;128;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;010301;AMAZONAS;BONGARÁ;JUMBILLA;CEM232;CEM BONGARÁ;1;3,971;1,321;2,650;11;5;6;153;83;70;990;463;527;683;218;465;1,848;428;1,420;286;124;162;101;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160801;LORETO;PUTUMAYO;PUTUMAYO;CEM233;CEM PUTUMAYO;1;6,819;2,521;4,298;41;21;20;1,303;655;648;1,654;800;854;1,851;580;1,271;1,582;376;1,206;388;89;299;203;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;020901;ÁNCASH;CORONGO;CORONGO;CEM234;CEM CORONGO;1;3,048;550;2,498;0;0;0;426;212;214;226;100;126;489;22;467;1,672;167;1,505;235;49;186;182;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;120303;JUNÍN;CHANCHAMAYO;PICHANAQUI;CEM235;CEM PICHANAQUI;1;11,037;4,134;6,903;40;20;20;84;45;39;3,040;1,514;1,526;2,244;752;1,492;5,065;1,530;3,535;564;273;291;248;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150132;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;CEM236;CEM ZARATE;1;7,784;2,618;5,166;0;0;0;0;0;0;545;246;299;2,324;729;1,595;4,709;1,582;3,127;206;61;145;202;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;080105;CUSCO;CUSCO;SAN SEBASTIÁN;CEM237;CEM SAN SEBASTIÁN;1;8,459;2,994;5,465;36;21;15;729;341;388;904;373;531;2,063;781;1,282;4,571;1,369;3,202;156;109;47;175;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;040520;AREQUIPA;CAYLLOMA;MAJES;CEM238;CEM MAJES;1;7,091;3,102;3,989;0;0;0;0;0;0;2,242;1,092;1,150;1,658;728;930;3,027;1,196;1,831;164;86;78;190;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;CEM239;CEM JACOBO HUNTER;1;3,852;1,288;2,564;0;0;0;306;97;209;535;277;258;736;297;439;1,971;539;1,432;304;78;226;147;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;CEM240;CEM FLORENCIA DE MORA;1;5,817;2,206;3,611;0;0;0;5;3;2;1,575;710;865;1,517;589;928;2,449;828;1,621;271;76;195;107;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150115;LIMA METROPOLITANA;LIMA;LA VÍCTORIA;CEM241;CEM LA VÍCTORIA;1;5,947;2,205;3,742;724;367;357;241;103;138;1,209;531;678;768;226;542;2,460;792;1,668;545;186;359;157;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150136;LIMA METROPOLITANA;LIMA;SAN MIGUEL;CEM242;CEM SAN MIGUEL - LIMA;1;4,417;1,415;3,002;56;26;30;293;134;159;2,213;743;1,470;413;109;304;1,131;326;805;311;77;234;122;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;170102;MADRE DE DIOS;TAMBOPATA;INAMBARI;CEM243;CEM INAMBARI;1;3,528;1,245;2,283;133;64;69;129;58;71;1,002;432;570;780;202;578;1,363;434;929;121;55;66;96;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;080104;CUSCO;CUSCO;SAN JERONIMO;CEM244;CEM SAN JERONIMO;1;8,140;3,066;5,074;249;106;143;1,195;512;683;2,968;1,311;1,657;819;227;592;2,496;771;1,725;413;139;274;177;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;160113;LORETO;MAYNAS;SAN JUAN BAUTISTA;CEM245;CEM SAN JUAN BAUTISTA;1;8,304;4,015;4,289;0;0;0;570;277;293;3,869;1,975;1,894;1,644;789;855;2,039;893;1,146;182;81;101;136;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;COM001;CEM COMISARÍA CERRO COLORADO;1;2,159;825;1,334;0;0;0;2;2;0;885;314;571;166;59;107;867;376;491;239;74;165;97;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;140105;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;COM002;CEM COMISARÍA JOSE LEONARDO ORTIZ;1;2,557;1,178;1,379;30;15;15;296;181;115;493;246;247;448;176;272;758;321;437;532;239;293;88;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;COM003;CEM COMISARÍA EL MILAGRO;1;849;79;770;0;0;0;0;0;0;28;6;22;140;10;130;614;51;563;67;12;55;45;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150507;LIMA PROVINCIA;CAÑETE;IMPERIAL;COM004;CEM COMISARÍA IMPERIAL;1;1,496;778;718;0;0;0;1;0;1;194;67;127;195;116;79;1,058;566;492;48;29;19;70;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150143;LIMA METROPOLITANA;LIMA;VILLA MARIA DEL TRIUNFO;COM005;CEM COMISARÍA VILLA MARIA DEL TRIUNFO;1;2,127;1,108;1,019;0;0;0;0;0;0;1,483;791;692;108;49;59;430;212;218;106;56;50;93;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;050104;AYACUCHO;HUAMANGA;CARMEN ALTO;COM006;CEM COMISARÍA CARMEN ALTO;1;5,450;2,450;3,000;0;0;0;21;11;10;1,331;630;701;1,311;560;751;2,306;1,015;1,291;481;234;247;109;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;050401;AYACUCHO;HUANTA;HUANTA;COM007;CEM COMISARÍA HUANTA;1;5,463;2,136;3,327;46;21;25;98;46;52;944;351;593;1,263;517;746;2,352;900;1,452;760;301;459;74;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150108;LIMA METROPOLITANA;LIMA;CHORRILLOS;COM008;CEM COMISARÍA CHORRILLOS;1;2,823;1,082;1,741;0;0;0;58;30;28;413;203;210;534;201;333;1,385;475;910;433;173;260;100;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;230104;TACNA;TACNA;CIUDAD NUEVA;COM009;CEM COMISARÍA CIUDAD NUEVA;1;1,298;520;778;0;0;0;1;0;1;61;39;22;272;109;163;650;239;411;314;133;181;73;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150140;LIMA METROPOLITANA;LIMA;SANTIAGO DE SURCO;COM010;CEM COMISARÍA SAGITARIO;1;3,294;1,380;1,914;0;0;0;4;0;4;62;26;36;834;330;504;1,845;776;1,069;549;248;301;85;;
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER001;CENTRO EMERGENCIA MUJER;150132;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;COM011;CEM COMISARÍA CANTO REY;1;2,916;852;2,064;0;0;0;6;1;5;595;310;285;476;170;306;1,710;339;1,371;129;32;97;82;;
